Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geographic_location_(countryand/orsea;region),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,sample_acc,Sample Name,Sample_Name,Sequencing_method,SRA Study,Submitter_Id
ERR527111,WGS,200,682501600,PRJEB6337,SAMEA2581941,447105955,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","ena,s3,gs","s3.us-east-1,ena,gs.US",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492314,SAMEA2581941,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475171,SAMEA2581941,HD-55_Run4,Illumina hiseq 2000,ERP005860,HD-55_Run4
ERR527112,WGS,200,8837892800,PRJEB6337,SAMEA2581942,6835677772,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","s3,ena,gs","s3.us-east-1,gs.US,ena",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492315,SAMEA2581942,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475172,SAMEA2581942,HD-55_Run6,Illumina hiseq 2000,ERP005860,HD-55_Run6
ERR527113,WGS,200,2814681400,PRJEB6337,SAMEA2581943,2004379729,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","s3,gs,ena","gs.US,ena,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492316,SAMEA2581943,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:16Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475173,SAMEA2581943,HD-56_Run4,Illumina hiseq 2000,ERP005860,HD-56_Run4
ERR527114,WGS,200,860951200,PRJEB6337,SAMEA2581944,543062785,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","ena,s3,gs","s3.us-east-1,ena,gs.US",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492317,SAMEA2581944,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475174,SAMEA2581944,HD-57_Run4,Illumina hiseq 2000,ERP005860,HD-57_Run4
ERR527115,WGS,200,2157844200,PRJEB6337,SAMEA2581945,1632107746,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","ena,s3,gs","ena,gs.US,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492318,SAMEA2581945,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475175,SAMEA2581945,HD-57_Run6,Illumina hiseq 2000,ERP005860,HD-57_Run6
ERR527116,WGS,200,5141922800,PRJEB6337,SAMEA2581946,3634526586,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","ena,s3,gs","s3.us-east-1,ena,gs.US",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492319,SAMEA2581946,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475176,SAMEA2581946,HD-58_Run5,Illumina hiseq 2000,ERP005860,HD-58_Run5
ERR527117,WGS,200,374706200,PRJEB6337,SAMEA2581947,284072229,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","gs,ena,s3","s3.us-east-1,ena,gs.US",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492320,SAMEA2581947,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475177,SAMEA2581947,HD-59_Run4,Illumina hiseq 2000,ERP005860,HD-59_Run4
ERR527118,WGS,200,4594845000,PRJEB6337,SAMEA2581948,3374519407,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","s3,gs,ena","s3.us-east-1,ena,gs.US",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492321,SAMEA2581948,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:16Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475178,SAMEA2581948,HD-59_Run6,Illumina hiseq 2000,ERP005860,HD-59_Run6
ERR527119,WGS,200,657458000,PRJEB6337,SAMEA2581949,475089596,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","s3,gs,ena","s3.us-east-1,gs.US,ena",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492322,SAMEA2581949,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475179,SAMEA2581949,HD-6_Run1,Illumina hiseq 2000,ERP005860,HD-6_Run1
ERR527120,WGS,200,6487520200,PRJEB6337,SAMEA2581950,4829286906,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","gs,ena,s3","s3.us-east-1,gs.US,ena",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492323,SAMEA2581950,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475180,SAMEA2581950,HD-6_Run2,Illumina hiseq 2000,ERP005860,HD-6_Run2
ERR527121,WGS,200,9386553400,PRJEB6337,SAMEA2581951,6589559386,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","s3,ena,gs","s3.us-east-1,gs.US,ena",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492324,SAMEA2581951,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475181,SAMEA2581951,HD-60_Run5,Illumina hiseq 2000,ERP005860,HD-60_Run5
ERR527122,WGS,200,3952530600,PRJEB6337,SAMEA2581952,2608229325,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","s3,ena,gs","ena,gs.US,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492325,SAMEA2581952,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475182,SAMEA2581952,HD-61_Run5,Illumina hiseq 2000,ERP005860,HD-61_Run5
ERR527123,WGS,200,5561348600,PRJEB6337,SAMEA2581953,3856451554,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","ena,s3,gs","gs.US,ena,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492326,SAMEA2581953,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:16Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475183,SAMEA2581953,HD-62_Run5,Illumina hiseq 2000,ERP005860,HD-62_Run5
ERR527124,WGS,200,4523835800,PRJEB6337,SAMEA2581954,3200261807,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","ena,gs,s3","gs.US,s3.us-east-1,ena",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492327,SAMEA2581954,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475184,SAMEA2581954,HD-63_Run5,Illumina hiseq 2000,ERP005860,HD-63_Run5
ERR527125,WGS,200,3136175400,PRJEB6337,SAMEA2581955,2243783366,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","gs,s3,ena","s3.us-east-1,gs.US,ena",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492328,SAMEA2581955,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475185,SAMEA2581955,HD-64_Run5,Illumina hiseq 2000,ERP005860,HD-64_Run5
ERR527126,WGS,200,6119535200,PRJEB6337,SAMEA2581956,4577466104,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","ena,s3,gs","s3.us-east-1,ena,gs.US",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492329,SAMEA2581956,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475186,SAMEA2581956,HD-65_Run6,Illumina hiseq 2000,ERP005860,HD-65_Run6
ERR527127,WGS,200,4451541000,PRJEB6337,SAMEA2581957,3280842968,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","ena,s3,gs","gs.US,ena,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492330,SAMEA2581957,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475187,SAMEA2581957,HD-66_Run6,Illumina hiseq 2000,ERP005860,HD-66_Run6
ERR527128,WGS,200,5239933600,PRJEB6337,SAMEA2581958,3910828017,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","s3,gs,ena","ena,gs.US,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492331,SAMEA2581958,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:16Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475188,SAMEA2581958,HD-67_Run6,Illumina hiseq 2000,ERP005860,HD-67_Run6
ERR527129,WGS,200,5209129400,PRJEB6337,SAMEA2581959,3936525290,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","ena,s3,gs","gs.US,ena,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492332,SAMEA2581959,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475189,SAMEA2581959,HD-68_Run6,Illumina hiseq 2000,ERP005860,HD-68_Run6
ERR527130,WGS,200,4985823800,PRJEB6337,SAMEA2581960,3724812838,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","s3,ena,gs","ena,gs.US,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492333,SAMEA2581960,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:15Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475190,SAMEA2581960,HD-69_Run6,Illumina hiseq 2000,ERP005860,HD-69_Run6
ERR527131,WGS,200,3608762000,PRJEB6337,SAMEA2581962,2770685953,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","ena,gs,s3","s3.us-east-1,ena,gs.US",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492334,SAMEA2581962,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475192,SAMEA2581962,HD-70_Run6,Illumina hiseq 2000,ERP005860,HD-70_Run6
ERR527132,WGS,200,4940271000,PRJEB6337,SAMEA2581963,3709732701,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","gs,s3,ena","s3.us-east-1,ena,gs.US",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492335,SAMEA2581963,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475193,SAMEA2581963,HD-71_Run6,Illumina hiseq 2000,ERP005860,HD-71_Run6
ERR527133,WGS,200,4635399000,PRJEB6337,SAMEA2581964,3472205024,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","ena,gs,s3","s3.us-east-1,gs.US,ena",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492336,SAMEA2581964,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475194,SAMEA2581964,HD-72_Run6,Illumina hiseq 2000,ERP005860,HD-72_Run6
ERR527134,WGS,200,3570412200,PRJEB6337,SAMEA2581965,2706422585,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","gs,s3,ena","s3.us-east-1,ena,gs.US",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492337,SAMEA2581965,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475195,SAMEA2581965,HD-73_Run6,Illumina hiseq 2000,ERP005860,HD-73_Run6
ERR527135,WGS,200,5220641800,PRJEB6337,SAMEA2581966,3887099501,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","ena,s3,gs","gs.US,ena,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492338,SAMEA2581966,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475196,SAMEA2581966,HD-74_Run6,Illumina hiseq 2000,ERP005860,HD-74_Run6
ERR527136,WGS,200,7949551800,PRJEB6337,SAMEA2581967,5968274590,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","gs,s3,ena","s3.us-east-1,gs.US,ena",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492339,SAMEA2581967,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:16Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475197,SAMEA2581967,HD-75_Run6,Illumina hiseq 2000,ERP005860,HD-75_Run6
ERR527137,WGS,200,3244365600,PRJEB6337,SAMEA2581968,2442566504,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","gs,ena,s3","gs.US,ena,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492340,SAMEA2581968,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475198,SAMEA2581968,HD-76_Run6,Illumina hiseq 2000,ERP005860,HD-76_Run6
ERR527138,WGS,200,4304022600,PRJEB6337,SAMEA2581969,3179723625,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","s3,gs,ena","ena,gs.US,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492341,SAMEA2581969,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475199,SAMEA2581969,HD-77_Run6,Illumina hiseq 2000,ERP005860,HD-77_Run6
ERR527139,WGS,200,3486510200,PRJEB6337,SAMEA2581970,2626622137,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","s3,gs,ena","gs.US,s3.us-east-1,ena",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492342,SAMEA2581970,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475200,SAMEA2581970,HD-78_Run6,Illumina hiseq 2000,ERP005860,HD-78_Run6
ERR527140,WGS,200,3345454200,PRJEB6337,SAMEA2582018,2472554889,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"fastq,sra","gs,s3,ena","ena,gs.US,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492343,SAMEA2582018,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:15Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475248,SAMEA2582018,LD-1_Run1,Illumina hiseq 2000,ERP005860,LD-1_Run1
ERR527141,WGS,200,1393399800,PRJEB6337,SAMEA2582019,930039737,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","s3,gs,ena","gs.US,ena,s3.us-east-1",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492344,SAMEA2582019,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475249,SAMEA2582019,LD-10_Run1,Illumina hiseq 2000,ERP005860,LD-10_Run1
ERR527142,WGS,200,4634876200,PRJEB6337,SAMEA2582020,3400801649,"ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA",2011,public,"sra,fastq","gs,s3,ena","gs.US,s3.us-east-1,ena",2014-06-13,2014-06-13,2018-11-16,2016-10-21,Human gut stool,Human gut stool,Human gut stool,ERX492345,SAMEA2582020,China,30,120,human-gut,"ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA","ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA",2014-06-13T17:04:20Z,2016-10-21T09:36:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,metagenome,ILLUMINA,MGWAS_LC,2014-06-14T00:00:00Z,ERS475250,SAMEA2582020,LD-10_Run5,Illumina hiseq 2000,ERP005860,LD-10_Run5
